date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:41:55	731/731	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:11:55%20GMT	https://singaporegoldmart.com/robots.txt		(from )
15:41:56	157315/157315	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:11:55%20GMT	https://singaporegoldmart.com/	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/index.html	(from )
15:41:56	3549/3549	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/ico/apple-touch-icon-144-precomposed.png	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/ico/apple-touch-icon-144-precomposed.png	(from https://singaporegoldmart.com/)
15:41:56	21884/21884	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Oct%202020%2020:52:32%20GMT	https://singaporegoldmart.com/uploads/others/favicon.png	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/others/favicon.png	(from https://singaporegoldmart.com/)
15:41:56	52916/52916	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Dec%202023%2018:09:08%20GMT	https://www.google-analytics.com/analytics.js	D:/HTML%20Mirror%20templetes/singapore%20mart/www.google-analytics.com/analytics.js	(from https://singaporegoldmart.com/)
15:41:57	5686/5686	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/plugins/bootstrap-select/css/bootstrap-select.min.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/plugins/bootstrap-select/css/bootstrap-select.min.css	(from https://singaporegoldmart.com/)
15:41:58	31000/31000	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/plugins/fontawesome/css/font-awesome.min.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/plugins/fontawesome/css/font-awesome.min.css	(from https://singaporegoldmart.com/)
15:41:58	121200/121200	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/plugins/bootstrap/css/bootstrap.min.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/plugins/bootstrap/css/bootstrap.min.css	(from https://singaporegoldmart.com/)
15:41:58	54877/54877	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/plugins/animate/animate.min.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/plugins/animate/animate.min.css	(from https://singaporegoldmart.com/)
15:41:58	17053/17053	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/plugins/jquery-ui/jquery-ui.min.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/plugins/jquery-ui/jquery-ui.min.css	(from https://singaporegoldmart.com/)
15:41:58	9783/9783	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/modal/css/sm.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/modal/css/sm.css	(from https://singaporegoldmart.com/)
15:41:59	3639/3639	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/rateit/rateit.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/rateit/rateit.css	(from https://singaporegoldmart.com/)
15:41:59	12751/12751	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/css/theme-maroon-2.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/css/theme-maroon-2.css	(from https://singaporegoldmart.com/)
15:42:00	17752/17752	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/plugins/smedia/custom-1.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/plugins/smedia/custom-1.css	(from https://singaporegoldmart.com/)
15:42:00	3632/3632	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/plugins/owl-carousel2/assets/owl.carousel.min.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/plugins/owl-carousel2/assets/owl.carousel.min.css	(from https://singaporegoldmart.com/)
15:42:01	1088/1088	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/plugins/owl-carousel2/assets/owl.theme.default.min.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/plugins/owl-carousel2/assets/owl.theme.default.min.css	(from https://singaporegoldmart.com/)
15:42:01	95786/95786	---M--	200	added ('OK')	application/javascript	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/plugins/jquery/jquery-1.11.1.min.js	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/plugins/jquery/jquery-1.11.1.min.js	(from https://singaporegoldmart.com/)
15:42:02	19562/19562	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/css/others/megamenu/theme-red.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/css/others/megamenu/theme-red.css	(from https://singaporegoldmart.com/)
15:42:02	18878/18878	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/css/others/megamenu/so_megamenu.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/css/others/megamenu/so_megamenu.css	(from https://singaporegoldmart.com/)
15:42:02	236372/236372	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/css/theme.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/css/theme.css	(from https://singaporegoldmart.com/)
15:42:02	9569/9569	---M--	200	added ('OK')	application/javascript	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/css/others/megamenu/so_megamenu.js	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/css/others/megamenu/so_megamenu.js	(from https://singaporegoldmart.com/)
15:42:02	47569/47569	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/css/others/megamenu/responsive.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/css/others/megamenu/responsive.css	(from https://singaporegoldmart.com/)
15:42:02	986/986	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/css/main.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/css/main.css	(from https://singaporegoldmart.com/)
15:42:02	961/961	---M--	200	added ('OK')	application/javascript	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/js/main.js	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/js/main.js	(from https://singaporegoldmart.com/)
15:42:04	29446/29446	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/preloader/css/Icomoon/style.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/preloader/css/Icomoon/style.css	(from https://singaporegoldmart.com/)
15:42:09	0/0	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:03%20GMT	https://singaporegoldmart.com/home/checkout_new	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/checkout_new.html	(from https://singaporegoldmart.com/)
15:42:11	18262/18262	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Oct%202020%2020:52:34%20GMT	https://singaporegoldmart.com/uploads/logo_image/logo_84.png	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/logo_image/logo_84.png	(from https://singaporegoldmart.com/)
15:42:12	95527/95527	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:10%20GMT	https://singaporegoldmart.com/home/offers_product	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/offers_product.html	(from https://singaporegoldmart.com/)
15:42:12	13722/13722	---M--	200	added ('OK')	image/gif	date:Wed,%2014%20Oct%202020%2020:52:28%20GMT	https://singaporegoldmart.com/images/special-offer.gif	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/images/special-offer.gif	(from https://singaporegoldmart.com/)
15:42:18	157315/157315	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:11%20GMT	https://singaporegoldmart.com/home	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home.html	(from https://singaporegoldmart.com/)
15:42:19	153055/153055	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:12%20GMT	https://singaporegoldmart.com/home/category/0/0-0	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/category/0/0-0.html	(from https://singaporegoldmart.com/)
15:42:19	153055/153055	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:14%20GMT	https://singaporegoldmart.com/home/category/26	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/category/26.html	(from https://singaporegoldmart.com/)
15:42:21	282766/282766	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.js	D:/HTML%20Mirror%20templetes/singapore%20mart/ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.js	(from https://singaporegoldmart.com/)
15:42:21	153142/153142	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:19%20GMT	https://singaporegoldmart.com/home/category/28	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/category/28.html	(from https://singaporegoldmart.com/)
15:42:21	153142/153142	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:20%20GMT	https://singaporegoldmart.com/home/category/29	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/category/29.html	(from https://singaporegoldmart.com/)
15:42:23	153142/153142	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:22%20GMT	https://singaporegoldmart.com/home/category/30	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/category/30.html	(from https://singaporegoldmart.com/)
15:42:24	153055/153055	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:22%20GMT	https://singaporegoldmart.com/home/category/31	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/category/31.html	(from https://singaporegoldmart.com/)
15:42:24	153055/153055	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:23%20GMT	https://singaporegoldmart.com/home/category/32	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/category/32.html	(from https://singaporegoldmart.com/)
15:42:25	153142/153142	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:24%20GMT	https://singaporegoldmart.com/home/category/35	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/category/35.html	(from https://singaporegoldmart.com/)
15:42:26	153055/153055	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:25%20GMT	https://singaporegoldmart.com/home/category/36	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/category/36.html	(from https://singaporegoldmart.com/)
15:42:26	112731/112731	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:26%20GMT	https://singaporegoldmart.com/home/all_category	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/all_category.html	(from https://singaporegoldmart.com/)
15:42:27	134006/134006	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:26%20GMT	https://singaporegoldmart.com/home/others_product/todays_deal	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/others_product/todays_deal.html	(from https://singaporegoldmart.com/)
15:42:27	104662/104662	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:27%20GMT	https://singaporegoldmart.com/home/customized_order	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/customized_order.html	(from https://singaporegoldmart.com/)
15:42:28	97842/97842	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:27%20GMT	https://singaporegoldmart.com/home/gallery	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/gallery.html	(from https://singaporegoldmart.com/)
15:42:28	105535/105535	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:27%20GMT	https://singaporegoldmart.com/home/contact	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/contact.html	(from https://singaporegoldmart.com/)
15:42:28	1378/1378	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:28%20GMT	https://singaporegoldmart.com/home/top_bar_right	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/top_bar_right.html	(from https://singaporegoldmart.com/)
15:42:28	16270/16270	---M--	200	added ('OK')	text/css	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/layerslider/css/layerslider.css	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/layerslider/css/layerslider.css	(from https://singaporegoldmart.com/)
15:42:29	52295/52295	---M--	200	added ('OK')	application/javascript	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/layerslider/js/greensock.js	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/layerslider/js/greensock.js	(from https://singaporegoldmart.com/)
15:42:29	20892/20892	---M--	200	added ('OK')	application/javascript	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/layerslider/js/layerslider.transitions.js	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/layerslider/js/layerslider.transitions.js	(from https://singaporegoldmart.com/)
15:42:30	56821/56821	---M--	200	added ('OK')	application/javascript	date:Wed,%2014%20Oct%202020%2021:00:31%20GMT	https://singaporegoldmart.com/template/front/layerslider/js/layerslider.kreaturamedia.jquery.js	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/front/layerslider/js/layerslider.kreaturamedia.jquery.js	(from https://singaporegoldmart.com/)
15:42:32	481785/481785	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2020:52:34%20GMT	https://singaporegoldmart.com/uploads/slider_image/background_21.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/slider_image/background_21.jpg	(from https://singaporegoldmart.com/)
15:42:33	256392/256392	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2020:52:34%20GMT	https://singaporegoldmart.com/uploads/slider_image/background_19.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/slider_image/background_19.jpg	(from https://singaporegoldmart.com/)
15:42:33	664574/664574	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2020:52:34%20GMT	https://singaporegoldmart.com/uploads/slider_image/background_20.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/slider_image/background_20.jpg	(from https://singaporegoldmart.com/)
15:42:33	254324/254324	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2020:52:34%20GMT	https://singaporegoldmart.com/uploads/slider_image/background_18.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/slider_image/background_18.jpg	(from https://singaporegoldmart.com/)
15:42:35	66738/66738	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2021:00:30%20GMT	https://singaporegoldmart.com/template/img/category.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/template/img/category.jpg	(from https://singaporegoldmart.com/)
15:42:35	301554/301554	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2020:52:34%20GMT	https://singaporegoldmart.com/uploads/slider_image/background_17.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/slider_image/background_17.jpg	(from https://singaporegoldmart.com/)
15:42:35	298507/298507	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2020:52:34%20GMT	https://singaporegoldmart.com/uploads/slider_image/background_15.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/slider_image/background_15.jpg	(from https://singaporegoldmart.com/)
15:42:35	493907/493907	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Sep%202020%2011:56:29%20GMT	https://singaporegoldmart.com/demo/images/tvbg.png	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/demo/images/tvbg.png	(from https://singaporegoldmart.com/)
15:42:36	37769/37769	---M--	200	added ('OK')	image/gif	date:Wed,%2014%20Oct%202020%2020:52:32%20GMT	https://singaporegoldmart.com/uploads/others/image_loading.gif	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/others/image_loading.gif	(from https://singaporegoldmart.com/)
15:42:36	117306/117306	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:35%20GMT	https://singaporegoldmart.com/home/product_view/121/Gold-Bar-100g	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/product_view/121/Gold-Bar-100g.html	(from https://singaporegoldmart.com/)
15:42:36	570347/570347	---M--	200	added ('OK')	video/mp4	date:Thu,%2022%20Oct%202020%2006:25:38%20GMT	https://singaporegoldmart.com/uploads/home_page_video/hp_video_1603347938.mp4	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/home_page_video/hp_video_1603347938.mp4	(from https://singaporegoldmart.com/)
15:42:37	138071/138071	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:36%20GMT	https://singaporegoldmart.com/home/product_view/114/FLOWER-PENDANT-892295gm	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/product_view/114/FLOWER-PENDANT-892295gm.html	(from https://singaporegoldmart.com/)
15:42:37	120798/120798	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:36%20GMT	https://singaporegoldmart.com/home/product_view/120/Lakshmi-coin-0897-105-gm	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/product_view/120/Lakshmi-coin-0897-105-gm.html	(from https://singaporegoldmart.com/)
15:42:37	138079/138079	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:37%20GMT	https://singaporegoldmart.com/home/product_view/113/FLOWER-PENDANT-891235gm	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/product_view/113/FLOWER-PENDANT-891235gm.html	(from https://singaporegoldmart.com/)
15:42:38	138228/138228	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:37%20GMT	https://singaporegoldmart.com/home/product_view/118/EYE-PENDANT-896135gm	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/product_view/118/EYE-PENDANT-896135gm.html	(from https://singaporegoldmart.com/)
15:42:38	138114/138114	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:38%20GMT	https://singaporegoldmart.com/home/product_view/112/LEAF-PENDANT-890265gm	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/product_view/112/LEAF-PENDANT-890265gm.html	(from https://singaporegoldmart.com/)
15:42:39	138060/138060	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:38%20GMT	https://singaporegoldmart.com/home/product_view/117/EYE-PENDANT-895135gm	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/product_view/117/EYE-PENDANT-895135gm.html	(from https://singaporegoldmart.com/)
15:42:39	137987/137987	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:38%20GMT	https://singaporegoldmart.com/home/product_view/111/LEAF-PENDANT-889275gm	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/product_view/111/LEAF-PENDANT-889275gm.html	(from https://singaporegoldmart.com/)
15:42:40	138069/138069	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:39%20GMT	https://singaporegoldmart.com/home/product_view/116/HEART-PENDANT-894155gm	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/product_view/116/HEART-PENDANT-894155gm.html	(from https://singaporegoldmart.com/)
15:42:40	150180/150180	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:39%20GMT	https://singaporegoldmart.com/home/product_view/110/L-RING-888190gm	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/product_view/110/L-RING-888190gm.html	(from https://singaporegoldmart.com/)
15:42:40	138061/138061	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:40%20GMT	https://singaporegoldmart.com/home/product_view/115/HEART-PENDANT-893155gm	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/product_view/115/HEART-PENDANT-893155gm.html	(from https://singaporegoldmart.com/)
15:42:41	151239/151239	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:40%20GMT	https://singaporegoldmart.com/home/product_view/109/L-RING-887280gm	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/product_view/109/L-RING-887280gm.html	(from https://singaporegoldmart.com/)
15:42:41	75579/75579	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2020:52:28%20GMT	https://singaporegoldmart.com/uploads/home_banner_image/home_banner_1600596755.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/home_banner_image/home_banner_1600596755.jpg	(from https://singaporegoldmart.com/)
15:42:41	12084/12084	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Aug%202022%2008:07:05%20GMT	https://singaporegoldmart.com/uploads/product_image/product_121_1_thumb.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/product_image/product_121_1_thumb.jpg	(from https://singaporegoldmart.com/)
15:42:41	55164/55164	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2020:52:28%20GMT	https://singaporegoldmart.com/uploads/home_banner_image/home_banner_1600596756.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/home_banner_image/home_banner_1600596756.jpg	(from https://singaporegoldmart.com/)
15:42:42	30919/30919	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Nov%202020%2009:29:24%20GMT	https://singaporegoldmart.com/uploads/product_image/product_120_1_thumb.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/product_image/product_120_1_thumb.jpg	(from https://singaporegoldmart.com/)
15:42:42	48059/48059	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2020:52:28%20GMT	https://singaporegoldmart.com/uploads/product_image/product_118_1_thumb.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/product_image/product_118_1_thumb.jpg	(from https://singaporegoldmart.com/)
15:42:42	39477/39477	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2020:52:29%20GMT	https://singaporegoldmart.com/uploads/product_image/product_117_1_thumb.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/product_image/product_117_1_thumb.jpg	(from https://singaporegoldmart.com/)
15:42:42	20536/20536	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2020:52:32%20GMT	https://singaporegoldmart.com/uploads/product_image/product_116_1_thumb.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/product_image/product_116_1_thumb.jpg	(from https://singaporegoldmart.com/)
15:42:43	19365/19365	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2020:52:29%20GMT	https://singaporegoldmart.com/uploads/product_image/product_115_1_thumb.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/product_image/product_115_1_thumb.jpg	(from https://singaporegoldmart.com/)
15:42:43	25131/25131	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2020:52:30%20GMT	https://singaporegoldmart.com/uploads/product_image/product_114_1_thumb.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/product_image/product_114_1_thumb.jpg	(from https://singaporegoldmart.com/)
15:42:43	25345/25345	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2020:52:28%20GMT	https://singaporegoldmart.com/uploads/product_image/product_113_1_thumb.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/product_image/product_113_1_thumb.jpg	(from https://singaporegoldmart.com/)
15:42:43	21312/21312	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2020:52:29%20GMT	https://singaporegoldmart.com/uploads/product_image/product_112_1_thumb.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/product_image/product_112_1_thumb.jpg	(from https://singaporegoldmart.com/)
15:42:43	23555/23555	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202020%2020:52:32%20GMT	https://singaporegoldmart.com/uploads/product_image/product_111_1_thumb.jpg	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/uploads/product_image/product_111_1_thumb.jpg	(from https://singaporegoldmart.com/)
15:42:44	134069/134069	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:44%20GMT	https://singaporegoldmart.com/home/others_product/featured	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/others_product/featured.html	(from https://singaporegoldmart.com/)
15:42:45	157402/157402	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Mar%202024%2010:12:44%20GMT	https://singaporegoldmart.com/home/	D:/HTML%20Mirror%20templetes/singapore%20mart/singaporegoldmart.com/home/index.html	(from https://singaporegoldmart.com/)
